Code,Amphiprion.clarkii,Apogon.rueppellii,Apogon.spp,Austrolabrus.maculatus,Chaetodon.assarius,Chaetodon.plebeius,Chromis.viridis,Chromis.westaustralis,Cirrhilabrus.temminckii,Coris.auricularis,Dascyllus.aruanus,Dascyllus.reticulatus,Labroides.dimidiatus,Parupeneus.spilurus,Pentapodus.nagasakiensis,Pentapodus.vitta,Pomacentrus.milleri,Stegastes.obreptus,Stethojulis.strigiventer,Suezichthys.cyanolaemus,Trachinops.brauni,,SmallSt,SmallOp,Smallyr,SmallLoc,SmallSite
14449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Long.Is.
14450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Newman.Is.
14451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Rat.Is.
14452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Stick.Is.
14453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Suomi.Is.
14454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Wann.Is.
14455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Whale.Bay
14456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Pelsaert,Woody.Is.
14457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Beacon.Is.
14458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Coral.Patches
14459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Dive.Trail
14460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Fish.Point
14461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Leo's.Is.
14462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Long.Is.
14463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Newman.Is.
14464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Rat.Is.
14465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Stick.Is.
14466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Suomi.Is.
14467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Wann.Is.
14468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Whale.Bay
14469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2009,Wallabi,Woody.Is.
14470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Beacon.Is.
14471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Coral.Patches
14472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Dive.Trail
14473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Fish.Point
14474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Leo's.Is.
14475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Long.Is.
14476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Newman.Is.
14477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Rat.Is.
14478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Stick.Is.
14479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Suomi.Is.
14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Wann.Is.
14481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Whale.Bay
14482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Easter,Woody.Is.
14483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Beacon.Is.
14484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Coral.Patches
14485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Dive.Trail
14486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Fish.Point
14487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Leo's.Is.
14488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Long.Is.
14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Newman.Is.
14490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Rat.Is.
14491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Stick.Is.
14492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Suomi.Is.
14493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Wann.Is.
14494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Whale.Bay
14495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Pelsaert,Woody.Is.
14496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Beacon.Is.
14497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Coral.Patches
14498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Dive.Trail
14499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Fish.Point
14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Leo's.Is.
14501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Long.Is.
14502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Newman.Is.
14503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Rat.Is.
14504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Stick.Is.
14505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Suomi.Is.
14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Wann.Is.
14507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Whale.Bay
14508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD3,2010,Wallabi,Woody.Is.
14509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Beacon.Is.
14510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Coral.Patches
14511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Dive.Trail
14512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Fish.Point
14513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Leo's.Is.
14514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Long.Is.
14515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Newman.Is.
14516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Rat.Is.
14517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Stick.Is.
14518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Suomi.Is.
14519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Wann.Is.
14520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Whale.Bay
14521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Easter,Woody.Is.
14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Beacon.Is.
14523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Coral.Patches
14524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Dive.Trail
14525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Fish.Point
14526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Leo's.Is.
14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Long.Is.
14528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Newman.Is.
14529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Rat.Is.
14530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Stick.Is.
14531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Suomi.Is.
14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Wann.Is.
14533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Whale.Bay
14534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Pelsaert,Woody.Is.
14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Beacon.Is.
14536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Coral.Patches
14537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Dive.Trail
14538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Fish.Point
14539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Leo's.Is.
14540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Long.Is.
14541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Newman.Is.
14542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Rat.Is.
14543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Stick.Is.
14544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Suomi.Is.
14545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Wann.Is.
14546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Whale.Bay
14547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2008,Wallabi,Woody.Is.
14548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Beacon.Is.
14549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Coral.Patches
14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Dive.Trail
14551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Fish.Point
14552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Leo's.Is.
14553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Long.Is.
14554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Newman.Is.
14555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Rat.Is.
14556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Stick.Is.
14557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Suomi.Is.
14558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Wann.Is.
14559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Whale.Bay
14560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Easter,Woody.Is.
14561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Beacon.Is.
14562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Coral.Patches
14563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Dive.Trail
14564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Fish.Point
14565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Leo's.Is.
14566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Long.Is.
14567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Newman.Is.
14568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Rat.Is.
14569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Stick.Is.
14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Suomi.Is.
14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Wann.Is.
14572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Whale.Bay
14573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Pelsaert,Woody.Is.
14574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Beacon.Is.
14575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Coral.Patches
14576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Dive.Trail
14577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Fish.Point
14578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Leo's.Is.
14579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Long.Is.
14580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Newman.Is.
14581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Rat.Is.
14582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Stick.Is.
14583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Suomi.Is.
14584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Wann.Is.
14585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Whale.Bay
14586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2009,Wallabi,Woody.Is.
14587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Beacon.Is.
14588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Coral.Patches
14589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Dive.Trail
14590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Fish.Point
14591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Leo's.Is.
14592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Long.Is.
14593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Newman.Is.
14594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Rat.Is.
14595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Stick.Is.
14596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Suomi.Is.
14597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Wann.Is.
14598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Whale.Bay
14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Easter,Woody.Is.
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Beacon.Is.
14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Coral.Patches
14602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Dive.Trail
14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Fish.Point
14604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Leo's.Is.
14605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Long.Is.
14606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Newman.Is.
14607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Rat.Is.
14608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Stick.Is.
14609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Suomi.Is.
14610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Wann.Is.
14611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Whale.Bay
14612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Pelsaert,Woody.Is.
14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Beacon.Is.
14614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Coral.Patches
14615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Dive.Trail
14616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Fish.Point
14617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Leo's.Is.
14618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Long.Is.
14619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Newman.Is.
14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Rat.Is.
14621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Stick.Is.
14622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Suomi.Is.
14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Wann.Is.
14624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Whale.Bay
14625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERD4,2010,Wallabi,Woody.Is.
14626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Beacon.Is.
14627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Coral.Patches
14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Dive.Trail
14629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Fish.Point
14630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Leo's.Is.
14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Long.Is.
14632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Newman.Is.
14633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Rat.Is.
14634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Stick.Is.
14635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Suomi.Is.
14636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Wann.Is.
